114,0
146,0
46,0
43,0
82,0
120,0
128,0
136,0
142,0
128,0
132,0
6,0
87,0
35,0
74,0
5,0
110,0
134,0
150,0
136,0
140,0
124,0
1,0
123,0
5,0
108,0
13,0
111,0
77,0
128,0
54,0
46,0
132,0
113,0
47,0
99,0
115,0
79,0
64,0
145,0
45,0
143,0
0,0
83,0
122,0
33,0
133,0
13,0
129,0
13,0
139,0
114,0
30,0
13,0
81,0
18,0
134,0
63,0
143,0
128,0
149,0
90,0
42,0
52,0
111,0
12,0
50,0
124,0
47,0
5,0
83,0
68,0
64,0
87,0
148,0
128,0
25,0
76,0
60,0
106,0
128,0
126,0
52,0
33,0
140,0
58,0
7,0
5,0
7,0
88,0
100,0
22,0
142,0
129,0
128,0
114,0
124,0
91,0
124,0
32,0
36,0
78,0
63,0
56,0
19,0
128,0
142,0
23,0
137,0
5,0
63,0
127,0
7,0
118,0
73,0
33,0
123,0
0,0
86,0
31,0
113,0
92,0
36,0
154,0
7,0
5,0
128,0
136,0
36,0
45,0
87,0
4,0
7,0
4,0
5,0
78,0
45,0
46,0
119,0
64,0
81,0
5,0
38,0
23,0
55,0
145,0
128,0
109,0
12,0
140,0
20,0
108,0
52,0
89,0
21,0
114,0
122,0
95,0
88,0
5,0
90,0
146,0
27,0
42,0
29,0
148,0
150,0
7,0
14,0
145,0
142,0
82,0
100,0
109,0
14,0
48,0
116,0
104,0
24,0
99,0
122,0
148,0
23,0
86,0
69,0
7,0
80,0
144,0
26,0
151,0
142,0
118,0
82,0
127,0
4,0
108,0
89,0
137,0
109,0
66,0
39,0
95,0
26,0
22,0
72,0
40,0
120,0
4,0
22,0
54,0
108,0
66,0
29,0
126,0
84,0
8,0
10,0
122,0
27,0
46,0
8,0
2,0
101,0
1,0
93,0
57,0
88,0
120,0
116,0
141,0
100,0
78,0
150,0
101,0
122,0
142,0
105,0
45,0
144,0
89,0
4,0
7,0
125,0
110,0
107,0
41,0
46,0
126,0
131,0
71,0
19,0
47,0
146,0
45,0
35,0
6,0
13,0
33,0
56,0
130,0
1,0
25,0
65,0
42,0
46,0
38,0
117,0
144,0
41,0
48,0
116,0
31,0
31,0
141,0
16,0
146,0
121,0
72,0
8,0
143,0
50,0
122,0
4,0
128,0
48,0
110,0
14,0
29,0
21,0
86,0
124,0
46,0
41,0
59,0
101,0
150,0
134,0
31,0
69,0
43,0
115,0
97,0
75,0
72,0
65,0
82,0
4,0
101,0
81,0
2,0
33,0
101,0
21,0
30,0
139,0
12,0
81,0
30,0
83,0
30,0
2,0
54,0
134,0
54,0
88,0
28,0
17,0
123,0
62,0
88,0
104,0
95,0
43,0
108,0
14,0
88,0
42,0
84,0
94,0
46,0
30,0
30,0
77,0
148,0
36,0
101,0
122,0
61,0
23,0
47,0
6,0
114,0
112,0
24,0
118,0
7,0
136,0
29,0
123,0
128,0
30,0
101,0
33,0
46,0
121,0
147,0
28,0
124,0
37,0
125,0
38,0
5,0
59,0
96,0
13,0
91,0
4,0
59,0
48,0
147,0
54,0
13,0
6,0
47,0
106,0
97,0
122,0
144,0
45,0
57,0
57,0
77,0
110,0
87,0
133,0
26,0
128,0
144,0
86,0
142,0
72,0
128,0
19,0
5,0
149,0
128,0
28,0
86,0
0,0
122,0
130,0
22,0
46,0
72,0
137,0
47,0
29,0
12,0
130,0
4,0
26,0
96,0
11,0
50,0
45,0
142,0
123,0
21,0
96,0
38,0
3,0
69,0
154,0
102,0
99,0
145,0
34,0
70,0
13,0
36,0
127,0
128,0
45,0
56,0
86,0
97,0
123,0
130,0
123,0
137,0
69,0
33,0
97,0
73,0
123,0
21,0
54,0
80,0
46,0
122,0
136,0
123,0
16,0
4,0
150,0
33,0
150,0
60,0
61,0
30,0
133,0
48,0
118,0
97,0
33,0
11,0
120,0
6,0
47,0
36,0
55,0
1,0
33,0
124,0
124,0
126,0
63,0
30,0
133,0
4,0
25,0
140,0
141,0
16,0
139,0
146,0
59,0
142,0
143,0
58,0
109,0
122,0
151,0
30,0
154,0
97,0
128,0
4,0
142,0
140,0
142,0
140,0
14,0
11,0
99,0
46,0
85,0
129,0
14,0
111,0
150,0
53,0
38,0
44,0
108,0
130,0
108,0
108,0
31,0
66,0
102,0
47,0
48,0
36,0
63,0
67,0
1,0
30,0
6,0
61,0
103,0
124,0
127,0
51,0
134,0
81,0
13,0
119,0
107,0
48,0
124,0
40,0
111,0
23,0
150,0
130,0
46,0
96,0
45,0
47,0
59,0
83,0
17,0
108,0
143,0
136,0
4,0
130,0
31,0
128,0
74,0
82,0
2,0
154,0
89,0
124,0
33,0
52,0
4,0
8,0
46,0
5,0
149,0
64,0
148,0
46,0
75,0
150,0
123,0
142,0
150,0
107,0
25,0
76,0
90,0
128,0
72,0
36,0
136,0
103,0
11,0
59,0
129,0
1,0
128,0
121,0
4,0
105,0
26,0
126,0
59,0
117,0
54,0
23,0
9,0
28,0
127,0
51,0
47,0
5,0
35,0
120,0
122,0
38,0
28,0
50,0
91,0
50,0
82,0
66,0
53,0
9,0
128,0
57,0
124,0
23,0
121,0
87,0
2,0
1,0
124,0
124,0
128,0
77,0
142,0
88,0
128,0
65,0
116,0
26,0
115,0
46,0
102,0
56,0
43,0
122,0
79,0
145,0
85,0
63,0
150,0
142,0
128,0
29,0
115,0
142,0
6,0
125,0
101,0
14,0
54,0
139,0
150,0
148,0
67,0
128,0
141,0
120,0
105,0
127,0
142,0
112,0
110,0
44,0
64,0
124,0
122,0
46,0
72,0
9,0
105,0
123,0
137,0
124,0
38,0
115,0
89,0
105,0
127,0
143,0
123,0
4,0
64,0
53,0
98,0
95,0
47,0
8,0
46,0
46,0
40,0
77,0
32,0
14,0
127,0
137,0
120,0
68,0
121,0
34,0
62,0
100,0
106,0
59,0
128,0
127,0
17,0
6,0
40,0
64,0
26,0
30,0
22,0
118,0
46,0
128,0
32,0
142,0
142,0
144,0
37,0
20,0
95,0
142,0
7,0
33,0
115,0
36,0
142,0
47,0
9,0
69,0
128,0
42,0
120,0
93,0
92,0
4,0
122,0
98,0
154,0
134,0
74,0
47,0
29,0
20,0
43,0
13,0
128,0
46,0
104,0
137,0
115,0
128,0
86,0
40,0
98,0
113,0
115,0
46,0
51,0
96,0
7,0
115,0
33,0
133,0
2,0
91,0
0,0
143,0
31,0
100,0
23,0
137,0
29,0
120,0
46,0
29,0
63,0
139,0
55,0
32,0
114,0
57,0
46,0
86,0
122,0
104,0
110,0
25,0
143,0
105,0
1,0
142,0
112,0
74,0
6,0
92,0
151,0
124,0
18,0
122,0
58,0
136,0
89,0
134,0
21,0
29,0
2,0
23,0
122,0
83,0
75,0
128,0
106,0
128,0
100,0
8,0
8,0
8,0
78,0
46,0
125,0
80,0
134,0
74,0
127,0
128,0
65,0
33,0
16,0
46,0
85,0
127,0
111,0
66,0
99,0
143,0
122,0
30,0
138,0
142,0
101,0
38,0
112,0
97,0
33,0
59,0
45,0
131,0
124,0
33,0
35,0
89,0
65,0
101,0
133,0
21,0
60,0
31,0
70,0
103,0
63,0
69,0
127,0
6,0
134,0
67,0
128,0
46,0
142,0
110,0
9,0
90,0
130,0
11,0
142,0
122,0
139,0
0,0
141,0
26,0
35,0
46,0
46,0
124,0
28,0
131,0
135,0
26,0
0,0
150,0
68,0
73,0
126,0
75,0
107,0
125,0
34,0
20,0
101,0
136,0
90,0
128,0
111,0
79,0
61,0
109,0
37,0
64,0
96,0
142,0
123,0
99,0
32,0
116,0
85,0
47,0
64,0
75,0
107,0
45,0
11,0
95,0
35,0
94,0
5,0
15,0
143,0
118,0
131,0
54,0
73,0
21,0
81,0
15,0
125,0
79,0
147,0
140,0
123,0
134,0
2,0
65,0
36,0
16,0
25,0
83,0
146,0
69,0
39,0
127,0
126,0
108,0
97,0
87,0
105,0
113,0
118,0
135,0
119,0
145,0
116,0
106,0
41,0
96,0
4,0
14,0
23,0
104,0
130,0
61,0
144,0
72,0
111,0
17,0
46,0
115,0
128,0
111,0
110,0
18,0
74,0
32,0
8,0
128,0
94,0
124,0
21,0
76,0
31,0
74,0
20,0
50,0
97,0
29,0
77,0
7,0
15,0
128,0
93,0
87,0
11,0
29,0
23,0
121,0
64,0
142,0
124,0
48,0
7,0
90,0
47,0
128,0
123,0
51,0
79,0
69,0
50,0
39,0
40,0
74,0
5,0
124,0
124,0
47,0
143,0
42,0
88,0
67,0
122,0
56,0
143,0
47,0
113,0
8,0
17,0
29,0
2,0
142,0
128,0
149,0
2,0
0,0
6,0
123,0
117,0
139,0
64,0
137,0
132,0
142,0
58,0
62,0
47,0
73,0
104,0
104,0
141,0
105,0
41,0
48,0
79,0
7,0
13,0
25,0
15,0
24,0
31,0
34,0
143,0
110,0
36,0
98,0
126,0
108,0
39,0
29,0
91,0
103,0
38,0
142,0
122,0
52,0
115,0
30,0
14,0
6,0
146,0
131,0
75,0
12,0
37,0
140,0
66,0
142,0
134,0
126,0
88,0
21,0
89,0
120,0
103,0
30,0
5,0
66,0
47,0
58,0
0,0
66,0
111,0
128,0
139,0
98,0
58,0
56,0
84,0
126,0
50,0
20,0
7,0
53,0
98,0
124,0
128,0
133,0
136,0
59,0
30,0
50,0
90,0
16,0
140,0
142,0
4,0
112,0
122,0
18,0
94,0
124,0
94,0
124,0
107,0
127,0
134,0
67,0
121,0
115,0
46,0
118,0
85,0
50,0
134,0
139,0
82,0
128,0
94,0
