114,0
77,0
105,0
43,0
76,0
120,0
121,0
121,0
130,0
128,0
132,0
133,0
146,0
35,0
74,0
5,0
111,0
134,0
127,0
136,0
42,0
130,0
1,0
142,0
5,0
108,0
102,0
111,0
77,0
133,0
49,0
20,0
90,0
101,0
47,0
110,0
115,0
130,0
64,0
145,0
45,0
17,0
24,0
83,0
128,0
42,0
133,0
13,0
154,0
13,0
149,0
114,0
30,0
142,0
81,0
144,0
134,0
3,0
113,0
5,0
149,0
90,0
42,0
27,0
111,0
9,0
50,0
137,0
133,0
21,0
83,0
27,0
38,0
87,0
148,0
100,0
10,0
76,0
60,0
107,0
142,0
127,0
52,0
119,0
140,0
58,0
54,0
17,0
7,0
85,0
17,0
22,0
142,0
140,0
100,0
114,0
50,0
131,0
127,0
32,0
62,0
97,0
63,0
56,0
19,0
128,0
48,0
17,0
137,0
5,0
7,0
127,0
7,0
54,0
99,0
128,0
134,0
43,0
86,0
31,0
113,0
92,0
36,0
98,0
110,0
5,0
141,0
3,0
36,0
45,0
74,0
93,0
99,0
2,0
5,0
77,0
28,0
6,0
119,0
64,0
83,0
18,0
38,0
51,0
55,0
13,0
17,0
23,0
56,0
140,0
20,0
118,0
54,0
89,0
21,0
106,0
151,0
77,0
95,0
64,0
90,0
146,0
27,0
42,0
50,0
148,0
66,0
122,0
145,0
18,0
141,0
82,0
28,0
103,0
62,0
32,0
116,0
104,0
41,0
113,0
130,0
79,0
33,0
86,0
42,0
7,0
148,0
144,0
26,0
127,0
134,0
118,0
82,0
127,0
122,0
108,0
89,0
3,0
109,0
66,0
39,0
18,0
37,0
22,0
56,0
41,0
120,0
3,0
60,0
54,0
13,0
121,0
153,0
153,0
84,0
8,0
144,0
10,0
68,0
38,0
25,0
67,0
101,0
1,0
93,0
126,0
88,0
120,0
23,0
18,0
25,0
78,0
45,0
101,0
142,0
126,0
105,0
45,0
144,0
89,0
5,0
139,0
144,0
143,0
107,0
41,0
32,0
140,0
131,0
88,0
19,0
133,0
77,0
45,0
12,0
6,0
13,0
33,0
56,0
95,0
1,0
9,0
68,0
109,0
25,0
43,0
117,0
144,0
40,0
48,0
116,0
31,0
37,0
141,0
16,0
77,0
99,0
8,0
8,0
55,0
50,0
143,0
132,0
128,0
25,0
111,0
14,0
29,0
21,0
76,0
127,0
23,0
41,0
3,0
101,0
150,0
134,0
31,0
69,0
116,0
116,0
97,0
75,0
72,0
65,0
90,0
4,0
101,0
81,0
71,0
33,0
101,0
3,0
95,0
139,0
1,0
97,0
125,0
80,0
3,0
2,0
4,0
133,0
54,0
88,0
10,0
17,0
124,0
62,0
95,0
104,0
95,0
43,0
108,0
14,0
84,0
42,0
84,0
94,0
50,0
30,0
30,0
77,0
74,0
36,0
140,0
128,0
61,0
64,0
63,0
6,0
19,0
112,0
24,0
31,0
7,0
122,0
17,0
18,0
9,0
62,0
110,0
18,0
46,0
29,0
32,0
145,0
124,0
2,0
36,0
125,0
5,0
59,0
96,0
13,0
90,0
54,0
24,0
127,0
147,0
4,0
13,0
5,0
46,0
38,0
132,0
142,0
144,0
45,0
57,0
57,0
95,0
111,0
84,0
133,0
26,0
141,0
37,0
82,0
132,0
72,0
141,0
19,0
5,0
23,0
130,0
53,0
98,0
0,0
122,0
130,0
22,0
133,0
9,0
127,0
47,0
29,0
144,0
130,0
134,0
27,0
82,0
11,0
114,0
45,0
133,0
142,0
21,0
96,0
38,0
3,0
69,0
154,0
102,0
99,0
145,0
34,0
70,0
13,0
36,0
15,0
10,0
68,0
56,0
85,0
97,0
123,0
130,0
127,0
137,0
69,0
33,0
130,0
126,0
127,0
21,0
68,0
80,0
46,0
124,0
151,0
123,0
101,0
128,0
41,0
8,0
17,0
30,0
20,0
30,0
133,0
28,0
36,0
134,0
57,0
37,0
67,0
6,0
18,0
24,0
110,0
1,0
37,0
134,0
2,0
126,0
65,0
3,0
133,0
4,0
10,0
5,0
11,0
16,0
139,0
78,0
142,0
18,0
73,0
58,0
109,0
124,0
122,0
30,0
11,0
97,0
154,0
4,0
127,0
113,0
142,0
140,0
14,0
11,0
113,0
137,0
